split,source_order,pair_id,cve_id,cwe_id,language,source,is_augmented,seed_cve_id,role,vulnerable_code_sha256,fixed_code_sha256,code_pair_sha256
test,161,820c1140f20927b9084a0a4bf06eb1a0,CVE-2015-4085,CWE-22,JavaScript,cvefixes,False,CVE-2015-4085,heldout,1ea42f97556492e781d775325560d630f4bbee1d06e497ea64365c888c1b2f3f,1ea42f97556492e781d775325560d630f4bbee1d06e497ea64365c888c1b2f3f,ae3fd04181e890585406eb673334ef1b400c7b2e2bdad74875d83bcea0ec3b64
test,162,379f80689a3b122dc9fae134d6c0bca1,CVE-2015-3309,CWE-22,JavaScript,cvefixes,False,CVE-2015-3309,heldout,e59f0fe4c856022cce780d3b517f4cc8e67747e645fa3cdf5351d0f661f52c63,e59f0fe4c856022cce780d3b517f4cc8e67747e645fa3cdf5351d0f661f52c63,c40dbfa8de879c6cc20fa4a03105bd176a226a12c9e6d53db4bd62d0476283ab
test,163,76383ecbe2b6f803247fcac79faee127,CVE-2021-41072,CWE-22,C,cvefixes,False,CVE-2021-41072,heldout,d456e1312e48f8f4091bbdaa16ea2e6bbcce60fd4a56e2d82769ea1846d2a71d,d456e1312e48f8f4091bbdaa16ea2e6bbcce60fd4a56e2d82769ea1846d2a71d,d733484bd3a8b624a55e889e3c7dc20fe13bbef72c88f37c1307e55495ebd689
test,164,d94a098aa63735d750612d582c0c99b3,CVE-2021-41072,CWE-22,C,cvefixes,False,CVE-2021-41072,heldout,0d52e2950f0574ed01dadfcfed434acbf1386aad4642586fadc6af4d59c16957,02dfdbce0b1f854b4d8033ba0c020cb517d9dfc7d1037d21344a942cb6bb8337,613bdb6c7df4f853624ef7cdc18ad1b5ad59786dbc556c0acafc91db83400dfd
test,165,db00c7a2b77cd351d2f2780b9470403f,CVE-2021-41072,CWE-22,C,cvefixes,False,CVE-2021-41072,heldout,bbd1886600640abd575b60a42c4477b7372efc9f6329bdb45278ca4cf9f04dcf,bbd1886600640abd575b60a42c4477b7372efc9f6329bdb45278ca4cf9f04dcf,fcd6db0390285f7a625dd1b3e997e93feb4b8bb8d6f5c0a92adb112a8387e643
test,166,b6ab5728a06113dfb924e13b5643269c,CVE-2021-41072,CWE-22,C,cvefixes,False,CVE-2021-41072,heldout,55926bdf1e5b7f7ecb1ad13be414f3ec514c2f893ad57734cfe159ecf7bf4de5,55926bdf1e5b7f7ecb1ad13be414f3ec514c2f893ad57734cfe159ecf7bf4de5,66b51411a1222bb0708c1ecbcf62d91f41ad52e9c8b9fe11f78f38ab6e799016
test,167,de687c863ed7fcaca9ab8cd02eda1bda,CVE-2021-41072,CWE-22,C,cvefixes,False,CVE-2021-41072,heldout,c960afe9440ebdd54bf077e61abeed90db3e5e1d0bfdd8e96978717bc6749a41,c960afe9440ebdd54bf077e61abeed90db3e5e1d0bfdd8e96978717bc6749a41,cd699573ca8ba7730cf3fa7cf9d1b6eeb321b1e5237f658e3472d4853d1e9f6d
test,168,b5aa24c27bd82b674c8c921dc1fa8131,CVE-2021-41072,CWE-22,C,cvefixes,False,CVE-2021-41072,heldout,09699bb6db56847a0951eefecf4ca85fe11cd0c999e40f591548110c3558eafb,b5ec081c2df4fbcce44691574521739e366778928b72052aa38ef411f984583a,c776a5f5672244daa1809889ca769fed4254c631e31cde7f427fbedfe9d5e8f9
test,169,1dc01c3ddf4bab8c3f5bf7ad31c403cd,CVE-2021-40153,CWE-22,C,cvefixes,False,CVE-2021-40153,heldout,55d1d4d3a63878b348f93e31672c320de073c6d386917a74bbc91b129d6904c0,bff15bd2e536e844b1017f2aa455d4617ec4bc154ea66dc76aa6014ad9ec928d,27dee6365f5f3bb0a1c45aa84710bc5256ed8e5deb23c0a5a3c65b4a45825b35
test,170,39ff711731a81a7384b6fd1203abad43,CVE-2021-40153,CWE-22,C,cvefixes,False,CVE-2021-40153,heldout,0a75573c23783dd9756b68838e0b4705e755a60451d36ffa830deccd0173bbb2,bb669a9e0172ac5ae5170d55dedc498675b9eec9c1dd54bed282b554d262a500,d919c3b1eaad8ba194ed187c8e316dd3f9f95f61425a8b0910ea6fd62857a728
test,171,ed2c069d11b6a2e46957abcaf0182e85,CVE-2021-40153,CWE-22,C,cvefixes,False,CVE-2021-40153,heldout,d6ceea5c82ef997595548dbab2fbe35bb2f32386f1b5e197359be07f38d3344f,f8ef9c15a27b44f062482eb2c64fbdc60b007fa5fd48999544e65d112ea1f9f0,a805d903a0772f67f607d83401f0bc81a55dc31d5f0d014479318c81f683910f
test,172,de3e36210cc42a1f4a81f5a91c6542e9,CVE-2021-40153,CWE-22,C,cvefixes,False,CVE-2021-40153,heldout,d55ad74e05925495d2570508b8e64005cb6a5e6f7cb2497eb018e3abcc60ad4f,2ff936e95bd3348fae080a3559f07c620035ab15c297a93d81c41bd373fc642c,9bf1217209a9b15d9b513595f4a10606ffb357c6e94bbcf306e84678ba00cfce
test,173,d589e599dd40609d2ffd42660780046e,CVE-2021-40153,CWE-22,C,cvefixes,False,CVE-2021-40153,heldout,45f7308c22124ca53a700fb7869e4e8fd52005cb39a1a18ffb67c5c6b8cbbc06,45f7308c22124ca53a700fb7869e4e8fd52005cb39a1a18ffb67c5c6b8cbbc06,c63f7d78ad5ed677d0e50a09bcbdb3a538a252a22e1e473d7beb94d945d2078e
test,174,1a8f10dfd3feb2ce9af1c6f1dc98d1fc,CVE-2021-40153,CWE-22,C,cvefixes,False,CVE-2021-40153,heldout,05c5b7bde3e67d04054956be4d5d26f1d28492e3bc01253e3ac4a73564f75634,aea2f85f2bc2030460bf4a6e439e7d87c046dda6884d4a4cc8774b6cc65fb1c1,e5033aac61f5908fb8c18017e79e7ae5d7ff2087ae9d3ace463bbd10f14c3acb
test,175,79aef558c9f2f81980af8eb8e396cc61,CVE-2015-8309,CWE-22,Python,cvefixes,False,CVE-2015-8309,heldout,60beae570b4f4c77eaad0aa6302f725870997dfbd52c550b4acbb9b2fedf8c3c,60beae570b4f4c77eaad0aa6302f725870997dfbd52c550b4acbb9b2fedf8c3c,01fd48e5df9275805ce8968f592e70e1f6f187535e61780c11bc78316c7eed79
test,176,eb1122650999aabf950dc4e838f0605a,CVE-2015-8309,CWE-22,JavaScript,cvefixes,False,CVE-2015-8309,heldout,d6f91cd766479e09fe4f3da3e63fd8a8f823046eea5c6a04fd4acaf3c8b98b95,d6f91cd766479e09fe4f3da3e63fd8a8f823046eea5c6a04fd4acaf3c8b98b95,266dcb121e2fcb07dd698f19fc1e91075d49b11b46e8ac85f42160da7dcf8bd8
test,177,c1f2d2af2ab523625bbb00cc0b73259d,CVE-2018-1000850,CWE-22,Java,cvefixes,False,CVE-2018-1000850,heldout,cd9fe12aa601b0f9f02e111944aabd5d74c58a7e43bc587d6277608619169bb7,81d81f4e487fe61d3ee37e5d31998057cee72fc076ff0c20acfd531b93d3d81d,b868e0cb782e4d3734e8bcf9a67419d5e37c1113cf13f8d98722e2f0baeea0d2
test,178,0c6a97f12631973f56fb2465f715b586,CVE-2018-1002201,CWE-22,Java,cvefixes,False,CVE-2018-1002201,heldout,5eabb508eece6c002b57ba2e5b951a71dd952fcee9280818e5ef44531219a93c,5eabb508eece6c002b57ba2e5b951a71dd952fcee9280818e5ef44531219a93c,70153b4a0a54a36bdbf00d95e99167f7b74189f37baec0f946a69be08a34d5ef
test,179,3c88673be5b7b81d78f3f747ff722dcc,CVE-2018-1002209,CWE-22,C++,cvefixes,False,CVE-2018-1002209,heldout,91f09f1de1b995b9f5e75d428c1d898bdcef26c99c24386477660d560e43f496,91f09f1de1b995b9f5e75d428c1d898bdcef26c99c24386477660d560e43f496,db339c614a120d2f466d5f24b23c0798c06c24717cdf159f144921c92cc12508
test,180,744c38f6dfe10eefe4579e7e2dbcf35a,CVE-2018-1002209,CWE-22,C++,cvefixes,False,CVE-2018-1002209,heldout,478ae5f2551865f6068bf42d11e6709230a06fc1c0fe25e5d7044a0328b91131,478ae5f2551865f6068bf42d11e6709230a06fc1c0fe25e5d7044a0328b91131,0ac36780b315ab14eb0993be24ec5467888ae80a236ee92b6de5ebed563e57ae
test,181,ecc584ccc1296c3bfa2168cc2a009434,CVE-2018-10897,CWE-22,Python,cvefixes,False,CVE-2018-10897,heldout,c8173fd8f26e875ed297324f7da0eafd937142c46f5f4212f69f92a6a87fbeff,c8173fd8f26e875ed297324f7da0eafd937142c46f5f4212f69f92a6a87fbeff,2e41a1c8f69895d9c954270f09aef45f3d3c628ce0817bbaa2ea1bc400d6ccab
test,182,6a4b5d4405811aa0944fe07ea46e3084,CVE-2018-11319,CWE-22,Python,cvefixes,False,CVE-2018-11319,heldout,4340da3ce87284a27b6f0c511f1cb76840d71bd831fc6bfb85e9e527eead1684,750ad81c3d620dae9da960dc95a6084b87ec5b0705725deebf6bf79938ef7c26,38a231e01120226b0a9e7eb9b59b5a9cae9bac26b18ebc5976f44c6a9727b695
test,183,83158f1a8c8a10ef9105552342b9a344,CVE-2018-11319,CWE-22,Python,cvefixes,False,CVE-2018-11319,heldout,b7c0a68f9bb10d8e212bf1a30f988a4e5f47cb064818995275ec148808cb734f,2614b9da6b4e9307ca5940046d4b5aa7e96be1a36b85e24172feac129e552405,3739453bca1f5b10652b5f13859bb52b4f82f427e33af839b73d568e62f8fe33
test,184,546294a1ac521b252852c1cb06bdce62,CVE-2018-11319,CWE-22,Python,cvefixes,False,CVE-2018-11319,heldout,3a2f1142851713b873aaa3d35f30deda22b92476121322a9aeb6378b663b672a,688ef55ac6d02bec27f7701234a55425da85d7adb3ded993f01e11367cb80c53,0c9801f4d0319b65f375a8470aa310b2ee9a751835be869b0cea21acfb9b40a1
test,185,9e87aba05d46a69114e1c07e72d8d6b5,CVE-2018-11319,CWE-22,Python,cvefixes,False,CVE-2018-11319,heldout,4762718e5b1cff97e9468df009a2fcbb30f6a560f76182333719bcf817d87422,c1ae51eeaafa0bd18a4987c9db799b708f7ce708e0d4e8678a344a2ded49350b,51970b4538db84b275e3da95c52ef5545a5db5f92968965468d4c48a8ed4ddf6
test,186,88f3cada22847c5e8a961ee21191ef17,CVE-2018-11319,CWE-22,Python,cvefixes,False,CVE-2018-11319,heldout,31e681f4d6db1152ae613a64215e6a9306681eaa53277c95204e884b8cb1f29b,81967b28784cb701ac7d56d335eadac54e7e67c39685defd325b57bd3c72b4a3,b4429f0a875eb61e82b29ebe0575f2a6551415c2e82bfac2157d179a5265843a
test,187,73b6381cbf8629d7c714b8d53e8f0ca5,CVE-2018-11319,CWE-22,Python,cvefixes,False,CVE-2018-11319,heldout,e9d5410a803b1d3a20ed1793e20bbe07cf854f6b30a281be9bf7af74f4fc29ff,e9d5410a803b1d3a20ed1793e20bbe07cf854f6b30a281be9bf7af74f4fc29ff,65e357288718159c68a1c6fa4232eb136d262e3602aed249a133076b52d6ed3f
test,188,07e2049a380c043837fc87ceaf54a583,CVE-2018-11319,CWE-22,Python,cvefixes,False,CVE-2018-11319,heldout,09511c7df1ad64127ec8a77c7467296122342208597bee6dfdc55eac16bb4b48,2ab38fcfdbee8fdfff62781aea7fe0332b2262cc02999272b63caf67762415ae,bf8b76679e5c5948a0f738cc453fe9d10f9b9a54b9dfee30aacfcff9ab560f6b
test,189,7b765181e5764ee68a8a2d8116ae7399,CVE-2018-11319,CWE-22,Python,cvefixes,False,CVE-2018-11319,heldout,131920db50bc41333ae193253057a1180296d5de23084e180f75d1dc58be1338,98a08ada5598a035e4a9b065970ec24114929a2a5c647d1238830edec8fb4f02,595d7e213ab82917c0e6d555783da47442a639b7d0b6d007507a54fee33b8f22
test,190,2aa2e86fe6b7c906b2b91200cb32c5fb,CVE-2018-11319,CWE-22,Python,cvefixes,False,CVE-2018-11319,heldout,a1a0959f7fef636d9603206132f58be9102bb8cbd6deb904713c3b0c43e216c6,4fd81e72ccfdb991c87e288729983155a43ca8cb83bda323670a4e7a1a0e191e,b7d46df5ced649902a0d5b88d800bad472df35c935d38482bf8a8e6bc88cdb44
test,191,8daf507fdc5640577607293b4deed615,CVE-2018-11319,CWE-22,Python,cvefixes,False,CVE-2018-11319,heldout,9a69e3631904f44779225eb44aa9f5920c2b526bfe24c4447f314705259add90,39167bb9b102821878b5436c48e6cff23692b28daa4019969f02437793002186,f409e6d8889fca878d536d5f773d3dac2bc698ae29e25e8366845acca525c8d3
test,192,5f1bf0d439dffc2e44b6bee6dff0f9cc,CVE-2018-12559,CWE-22,C++,cvefixes,False,CVE-2018-12559,heldout,16c7f40a90c16fa32a9585f0e3d66c1b92356e4cffb5a31375b5665ee0c7ccad,b49f918b4ebb680ccc5a3c977cc2fbbea8c6d8dfa44978883fedd73e5d704185,a0dccd454c05dd579ca245146b0d559ab54c5f846b89a795bf04cde71e803002
test,193,1a314178b96a90c6da0d10609b6114c8,CVE-2018-12559,CWE-22,C++,cvefixes,False,CVE-2018-12559,heldout,c7333192c02b6d69eba79cac869e59a93653ba7dcd56da3490f0616722c06a4b,c7333192c02b6d69eba79cac869e59a93653ba7dcd56da3490f0616722c06a4b,d1c6f6928b3e8ab74d102919659fa64044b73bfb3e3af7d45a33c9733ecf47d6
test,194,1c11a04e82c1ea4e4763acc6d6b6100f,CVE-2018-12559,CWE-22,C++,cvefixes,False,CVE-2018-12559,heldout,1eb180534844e8bbda0bd7f5289e9f64b886c8bf5664de6ea6b7047ed0ceb50e,dfe585121bcd89289cc3de5f9907cc5b454aac1c910a5f9305e7e90c5348a62b,d6fe2a2b947474bef271b4f8bbfa44f40e7e2d04713a17887e9a8b4d7f8dc512
test,195,1e0c780a5336c824b86be918d6f8b048,CVE-2018-14355,CWE-22,C,cvefixes,False,CVE-2018-14355,heldout,f6c97f4084d919b8d81f7829aaa74db38221cb99991f98103968f2ecd345990f,f6c97f4084d919b8d81f7829aaa74db38221cb99991f98103968f2ecd345990f,fc24186e813a5998dea924129dd4759f0846439689069c21c6e66e722bc86054
test,196,d74214616ae443ba765dbc721c2b243a,CVE-2018-14371,CWE-22,Java,cvefixes,False,CVE-2018-14371,heldout,971d49784e9aa0c886a60abe1369721d30aca0c3a7510fba2e29ab53e4e301e3,971d49784e9aa0c886a60abe1369721d30aca0c3a7510fba2e29ab53e4e301e3,00f0496e7d1c97c9af9a61dbc6d0952542fe8e18671c9013265d96c1e5aeb190
test,197,f8d951cbcb3d4a7c7ca92bcf4f6c12da,CVE-2018-14371,CWE-22,Java,cvefixes,False,CVE-2018-14371,heldout,3ce54d56dce756b9a08b51c07d34bd46927940afa8c38cf9187916cc9efdaed1,3ce54d56dce756b9a08b51c07d34bd46927940afa8c38cf9187916cc9efdaed1,fd31e5598852fd71588f8d5182b493106db5e8d6b308ab72e0912766ea4fde00
test,198,86804e533d3c4bb9907a4e8b575c48aa,CVE-2020-6950,CWE-22,Java,cvefixes,False,CVE-2020-6950,heldout,09268082e1ccf069de5a74b3dfeeeca4cd1878c229111286faa39c4591330629,09268082e1ccf069de5a74b3dfeeeca4cd1878c229111286faa39c4591330629,08b3b723d553d889ce98af939b6dd4cbd19c9bd8a41f54d46ed5e2ad4192dc10
test,199,ba3415d4fe0541509b7a4596fc83aa85,CVE-2020-6950,CWE-22,Java,cvefixes,False,CVE-2020-6950,heldout,3ce54d56dce756b9a08b51c07d34bd46927940afa8c38cf9187916cc9efdaed1,3ce54d56dce756b9a08b51c07d34bd46927940afa8c38cf9187916cc9efdaed1,fd31e5598852fd71588f8d5182b493106db5e8d6b308ab72e0912766ea4fde00
test,200,29afbc4709d17fd649eb1250bfb01059,CVE-2020-6950,CWE-22,Java,cvefixes,False,CVE-2020-6950,heldout,ba24284aeb8eccb2f4027feff38e448b9331c3eccf01b1893b36b55c0c703917,ba24284aeb8eccb2f4027feff38e448b9331c3eccf01b1893b36b55c0c703917,6e057967155e98827437956b73ffb73041111f06edb772a609cf3b5b6f673f9a
test,201,79162dcce90335eb18e8db71d70ecbde,CVE-2018-17605,CWE-22,JavaScript,cvefixes,False,CVE-2018-17605,heldout,8ab60576cd9d3ad939ee71e1207ae395b7a17089ea00358ff47d8caeda42de69,25d46efcd1bbfd78c2b374fc80c6e917c518d147036867d14a862a380df16a88,46d27d3a951f2a90c3ce986454359abf86a649b3af180867f0ee220f8874b7ac
test,202,cd155be84fb30b1cb7eaeda3a40a8382,CVE-2018-18434,CWE-22,Java,cvefixes,False,CVE-2018-18434,heldout,4cacf5d82160afe9c39536ba72f8fbaa9b8be650732306baa362e35dda114e12,217166ff509f7bfa3c67b230b963af55e48613f6346a79bfd7d799e8c1bf7b7c,0ec3dc5c67ec4787ef4258c93eb0c4239f84ad2b543a8e4ae1605688ba84a10a
test,203,8345d01420abf37335b7a654f4423053,CVE-2018-19052,CWE-22,C,cvefixes,False,CVE-2018-19052,heldout,05f95d7c1d6689733f6913998e6029684ab0cb229f5eead157696fec3eca11ea,05f95d7c1d6689733f6913998e6029684ab0cb229f5eead157696fec3eca11ea,7d2f54a1431f8e4bbdee11bea0458ec52587b9a54f57a14e1200998742b2bb40
test,204,62241a9b2f8ae3a7cfcb1857efce6567,CVE-2021-32804,CWE-22,JavaScript,cvefixes,False,CVE-2021-32804,heldout,2ee099a722c428658786d230a4f251b6e88254162fbb3fb248a121277aafa23b,907edf6f3a62208a2e092178e7205692ef20458bff9d8e3e93867d93c0de048f,cbcb98621ff5f28bc3264734b56146e2175e1287a2175bf3ee53ddf1b4a43db9
test,205,9fc3302f8baa42d5b652cc29f1698c7c,CVE-2021-32804,CWE-22,JavaScript,cvefixes,False,CVE-2021-32804,heldout,bf0c5f488b1150e5c511effa4253f65bd3ba49a6a9711c2440c5d5ac1c4bef68,bf0c5f488b1150e5c511effa4253f65bd3ba49a6a9711c2440c5d5ac1c4bef68,08c757425b92321bc1425cf08dd88867d7e0dc29607503bd4a7b7338f1f85a78
test,206,02a3ffc95a1945f4e1b1034ea9574e9a,CVE-2021-32804,CWE-22,JavaScript,cvefixes,False,CVE-2021-32804,heldout,74ae83a3b77801c176b51a6cd03d6912cc1ac671063c080492db3a6e78348ea3,74ae83a3b77801c176b51a6cd03d6912cc1ac671063c080492db3a6e78348ea3,d6fdae8e858b624d6fd7131d143d0ef4704138a30018c890cdb60e1ac4dcae84
test,207,cb59a3174cd37be3c358b7fe08975bd4,CVE-2021-32804,CWE-22,JavaScript,cvefixes,False,CVE-2021-32804,heldout,f52c55d39122e7b34cdf688dea1f1b8ebf9a0bf2fc58973c478fe3c18bc16a12,f52c55d39122e7b34cdf688dea1f1b8ebf9a0bf2fc58973c478fe3c18bc16a12,898071bb9a5c4fd3a3e0b4cf544d686a8f04380fc4fcf31dbbc8e03863a77af4
test,208,59e3b27b22f663a4315931290192079e,CVE-2018-3715,CWE-22,JavaScript,cvefixes,False,CVE-2018-3715,heldout,cf9c54101471aa37bb587ccae090fb0008a5161e8d8dd7b6c76984dd3875afe5,cf9c54101471aa37bb587ccae090fb0008a5161e8d8dd7b6c76984dd3875afe5,ceec819eb6721bf191bc6e57d5afcc74f4393f5a5456740ce32a276f5b170583
test,209,cae05412263bc577779a4f2a265ddeb4,CVE-2018-3715,CWE-22,JavaScript,cvefixes,False,CVE-2018-3715,heldout,7e604996a48d484dcedac7145e5c88a4af75ee9e109961102c6747fb50f47f15,fcd887301fd016c12880c6dcef551b349d015c7ccfbd013c4ebb7d4f9eddcd2b,ab0c97f52f376bb96c4a191065c8e842b4c154c1d127a7b394f1c998fa39593e
test,210,703d5b3e5a7362aa459a76782cc5c8d2,CVE-2018-3715,CWE-22,JavaScript,cvefixes,False,CVE-2018-3715,heldout,675563e734c0f14ff0f2e0e3664d3962bf04d2145334f321f9fd8cea9d63867d,675563e734c0f14ff0f2e0e3664d3962bf04d2145334f321f9fd8cea9d63867d,9fe93fe9ba3259a2706454d3370b359552990f5ac5be0860e0e11ca4462904b3
test,211,721a7f7233d8406126698becefa7917b,CVE-2018-3733,CWE-22,JavaScript,cvefixes,False,CVE-2018-3733,heldout,b993e805fb77e9304c34e87d2182de75e85635392332382ea34955230bea4c63,e1221b42d5f26231442b3cc0daaf11f8aafe98fa3a8e86b004d3d17aee004f9a,b40c516068fd123cbbded18817deffe1c2163d2d542466aecac3852ebbe47557
test,212,1377e528797d49e2d0430471c8e7ab33,CVE-2018-3732,CWE-22,JavaScript,cvefixes,False,CVE-2018-3732,heldout,807abd997a1671619da4400b02a88559c20e52d0799c7d8f7266a05512a782f2,4ef8b3fe8190a8486e3a64540385092300da52c28d222c2007c0b2bb27b2f20e,2b5f0e3d3744d562bc74a2d0df7c3fb1318f86dc03fb184c4ead5944b2f58eda
test,213,216b60354bebcf85f1f6e2d8d1a689d1,CVE-2018-3732,CWE-22,JavaScript,cvefixes,False,CVE-2018-3732,heldout,883c780b37e7375eed600f37bfe4e07925664afda8b31eaf36154523c745642b,883c780b37e7375eed600f37bfe4e07925664afda8b31eaf36154523c745642b,3d80471dba76bba87d9e4cd285a5d13df9c341e22c20117bcca79d159c809e5c
test,214,e523edc66733500ef393221d016f40bb,CVE-2018-9159,CWE-22,Java,cvefixes,False,CVE-2018-9159,heldout,f1e6621b90ec9001232f89f82ba28ca9b317747a8a329b48b114242e1836583f,4f316ea04828b89af467ccb1cf2e8da147df067307b6be4bcbb19fa4b77f1900,8b036e1c24f67c040b840d8fb9722ca400fe3c31e702a8adfdcf4cc2eda89cec
test,215,324347daffdedc59cab17bfd82798002,CVE-2018-9159,CWE-22,Java,cvefixes,False,CVE-2018-9159,heldout,cf92fb6f89c2a1695bc20a13bd5536cb44e9b6c98e62c5dbc763d0cf9f649527,e1251e2da15ae704df2747c5697d3a9c70959c915d707e72742a4c3b281b7bce,2fbb71c7d46c3b1a7e948911dcb255e23dcf8362f18064ad032d12ba3e410988
test,216,c731a7eb5280c4f46efaaafaa0d55104,CVE-2018-9159,CWE-22,Java,cvefixes,False,CVE-2018-9159,heldout,2c771c9f3005b97634817e6f911261ba0d199a286bdafa5723ee08ff57d481ad,4dccfac5680f4ab8889cbd2fe3b309c444cc59802174300f5dae3eeac35ed430,3d7c7b2b88c2d67d2a809168b7ba7f853b7f2e33f2229c1d6818666b8fe8c1b7
test,217,864da9ba5d94f34f088747d54cbeb5d4,CVE-2019-10765,CWE-22,JavaScript,cvefixes,False,CVE-2019-10765,heldout,e46a582087b103c048b0194c6f6d824804d6f5f39782047a4a7de1bd8d3b2a8b,e46a582087b103c048b0194c6f6d824804d6f5f39782047a4a7de1bd8d3b2a8b,1a7bc435390de1607a7635ea47f7847508c9ce5f6181ec9066c30a97c310ca26
test,218,1c312429c855a333eeeb955f49868eff,CVE-2019-10765,CWE-22,JavaScript,cvefixes,False,CVE-2019-10765,heldout,7150a8853b2fb8020d50210d7bea8eaea335cbbcb4ad4dde835f74c0b5262ae8,c80102d44d8c60478665b8798740ddf7a071468ad4cf9846f39b10151568fc9f,ca1d9363567a87649fc8a6dda83cec740639135463b5ab8da0f214b2a4de43c6
test,219,bdabbb2dd54084978bf586fac6ce92e1,CVE-2019-10765,CWE-22,JavaScript,cvefixes,False,CVE-2019-10765,heldout,44ed8e0bcd58c525ed19378401f2ef20fcb15ae16cef451cb719f0525f69da40,4df66fefcec26af6b5b9e41b76b0a1e7416c1a9d3abc15155c5c1e93636526d8,aae2f50e69c2e629537b9c24590cfdf85bd3ff28a6995f66fb0b2c886836c2f3
test,220,0c943ec9e4e561da1d7120e3c4567336,CVE-2019-10765,CWE-22,JavaScript,cvefixes,False,CVE-2019-10765,heldout,ac6364f5846564d38b5fd65532daa6f16148983eb417e3c05e1f85c4218b1f04,ac6364f5846564d38b5fd65532daa6f16148983eb417e3c05e1f85c4218b1f04,b8ed8665c4f21f4eae2f51a7d2ea7dd119f68ebb28508e18ee47cc8e99c99969
test,221,9d4919b720c8e3e9efb46463be9f9d11,CVE-2019-10765,CWE-22,JavaScript,cvefixes,False,CVE-2019-10765,heldout,db1993d6257de1b30e41c8ed104f3e63d3fe5d87e855c1e3a8559f1cc4a5d09b,e5196795ff53d7ad4d16c471726e3f2af2ba366e759b179190330cfbd90122e6,9942a009cace212870dc10296ab054f5f3f1b39c7db5bd71d8d51f16b9fce9a8
test,222,0104cd07ff2a2f0e7818d8af9a94dcda,CVE-2019-10765,CWE-22,JavaScript,cvefixes,False,CVE-2019-10765,heldout,35741d31486dfd8fb5503f1590f29db516d453736101498fd4c834bacc51e49b,43032ed550b170f21ace8cde70d610dbe2f4046ef3793675ec6b653b3f0de90c,50b3c6f20fe66b89e05ff3899f3dd8b293774103d232c35bcd35507a2dcef2b8
test,223,b30eadd5b9df8b9278c2db0345cf6a80,CVE-2019-10765,CWE-22,JavaScript,cvefixes,False,CVE-2019-10765,heldout,86b0a5ec4036d2315e7f63dc405f873efeb8f7341ad4d3a34648078201f55953,c9b551d1dd3d9aa1977ed5a06cb15b2f202e76c6b388f6257399dd07db9deb42,ded33a86b7c01266f78d64d3d0461ceb560e574750ed334736649ef2878fab48
test,224,a8cb9f3491e0bef459dc3e469157a69d,CVE-2019-10767,CWE-22,JavaScript,cvefixes,False,CVE-2019-10767,heldout,8c4e3d0da18eb1c19f356f029024bc9e56683a7f4708ef699f49ce0f3e510c79,8c4e3d0da18eb1c19f356f029024bc9e56683a7f4708ef699f49ce0f3e510c79,649fcd626509c5b5f005d0ffaeefeb6a394fc2ce6983c6a3900192208b7400e2
test,225,9c93823e24db81d7f02f2b4e210c700c,CVE-2020-12102,CWE-22,JavaScript,cvefixes,False,CVE-2020-12102,heldout,0668f18bb91c7c50fbc24363e8fcc0e05a0eb0d8d50d9eb610837ea2bf6e0d3b,ed3eaa95eab9f0d436cbb1af6f3ba9d27f4ae5f729a6c4be931802fb82cb1c5a,61c457c4e92ba96b5eabac66875c3266fc006a79679eec42934a472b83d17d81
test,226,c7a1e1990e817cc3361e7919ef54bf5e,CVE-2020-12103,CWE-22,JavaScript,cvefixes,False,CVE-2020-12103,heldout,0668f18bb91c7c50fbc24363e8fcc0e05a0eb0d8d50d9eb610837ea2bf6e0d3b,ed3eaa95eab9f0d436cbb1af6f3ba9d27f4ae5f729a6c4be931802fb82cb1c5a,61c457c4e92ba96b5eabac66875c3266fc006a79679eec42934a472b83d17d81
test,227,f0595f797ee0ec6a667f63ee05089724,CVE-2019-20916,CWE-22,Python,cvefixes,False,CVE-2019-20916,heldout,58992dd71dba5d68322aa610f5d3e2e40b57a824b21dc74753047f7efcbe43c1,58992dd71dba5d68322aa610f5d3e2e40b57a824b21dc74753047f7efcbe43c1,0d5499b38612ab15e0edb3f9e51a2942f6aae6f26554f8703ff57f5fca8acddf
test,228,d56d4407133d4e3e06d68a54f9de4f99,CVE-2019-20916,CWE-22,Python,cvefixes,False,CVE-2019-20916,heldout,e7fb3022d99f4c34d69b3c83d444ab397c04620c35468649bda975d8b940dec0,7e391e5ff1c0545149eaa42d39edcf71b23aa3e1c70e11200187137822c54fe4,95b4306cc1220e31463be2b706d1b21c313329f1f6b2c841566e92175b80c929
test,229,1bb3aca0a43e40665c59463ae01b1614,CVE-2019-5484,CWE-22,JavaScript,cvefixes,False,CVE-2019-5484,heldout,7c7b2b04d185fa6a03ede60b40fa6f61019c7fbd8fd701f41b129ee07369df8d,7c7b2b04d185fa6a03ede60b40fa6f61019c7fbd8fd701f41b129ee07369df8d,37b34e2277a6b72c55b55b1b0617d27f48c81ee3a02ed0431779065c34dbc9c9
test,230,f899aae00f5a83c4348d2387b193c3b6,CVE-2019-5484,CWE-22,Python,cvefixes,False,CVE-2019-5484,heldout,4fc5383b275f727e16d4fb5d6fb8b0cd3936e1f3f50e7511cb5c274a1dd6a11b,d7a1ed520840fcfc42e49be08b4bcd4f7afb26f5db614bbb2a0616228bd61b37,38345a010904a85cea71422fbb065079a11e53f759733e63ced8c4412d122176
